product_url,product_name,product_img
https://www.phonedepot.co.il/product-page/5in1-c-08-%D7%9E%D7%AA%D7%90%D7%9D-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%9E%D7%97%D7%A9%D7%91,5IN1 C-08 מתאם טייפ-סי למחשב,https://static.wixstatic.com/media/bbb777_5f550660684c4b7bb6e62b7e9e723af4~mv2.jpg
https://www.phonedepot.co.il/product-page/c-06-hdmi-2xusb-usb-c-%D7%9E%D7%AA%D7%90%D7%9D-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%9E%D7%97%D7%A9%D7%91,C-06 - HDMI+2xUSB+USB-C מתאם טייפ-סי למחשב,https://static.wixstatic.com/media/bbb777_3748a32d263c40e88d46d85034f8a063~mv2.jpg
https://www.phonedepot.co.il/product-page/c-04-4x-usb-%D7%9E%D7%AA%D7%90%D7%9D-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%9E%D7%97%D7%A9%D7%91,C-04 - 4x USB מתאם טייפ-סי למחשב,https://static.wixstatic.com/media/bbb777_afcc6761c5f647f2ba2299ce13cf569f~mv2.jpg
https://www.phonedepot.co.il/product-page/lan-vga-hdmi-sd-4usb-usbc-aux-11in1-c-10-%D7%AA%D7%97%D7%A0%D7%AA-%D7%A2%D7%92%D7%99%D7%A0%D7%94,LAN+VGA+HDMI+SD+4USB+USBC+AUX 11in1 C-10 תחנת עגינה,https://static.wixstatic.com/media/bbb777_218cab7a33894d689a306ca550103ab9~mv2.jpg
https://www.phonedepot.co.il/product-page/hdmi-c-02-%D7%9E%D7%AA%D7%90%D7%9D-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%9E%D7%97%D7%A9%D7%91,(HDMI) C-02 מתאם טייפ-סי למחשב,https://static.wixstatic.com/media/bbb777_981fcd7f5b8a4312819c92a1087fc1d6~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%AA%D7%90%D7%9D-%D7%97%D7%A9%D7%9E%D7%9C%D7%99-%D7%90%D7%95%D7%A0%D7%99%D7%91%D7%A8%D7%A1%D7%9C%D7%99,מתאם חשמלי אוניברסלי,https://static.wixstatic.com/media/bbb777_c1427b8c5d394289bde9e6f36985711c~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%AA%D7%90%D7%9D-%D7%90%D7%95%D7%A7%D7%A1-%D7%9C%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%A6-%D7%99%D7%A4-%D7%93%D7%99%D7%92%D7%99%D7%98%D7%9C%D7%99-%D7%AA%D7%95%D7%9E%D7%9A-%D7%A1%D7%9E%D7%A1%D7%95%D7%A0%D7%92,מתאם אוקס לטייפ-סי - צ‘יפ דיגיטלי - תומך סמסונג,https://static.wixstatic.com/media/bbb777_a81a5ad6306f41fe803f9721e1566b21~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%A4%D7%A6%D7%9C-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%90%D7%95%D7%A7%D7%A1-%D7%98%D7%A2%D7%99%D7%A0%D7%94-%D7%A2%D7%9D-%D7%A6-%D7%99%D7%A4-%D7%93%D7%99%D7%92%D7%99%D7%98%D7%9C%D7%99,מפצל טייפ-סי לאוקס + טעינה עם צ‘יפ דיגיטלי,https://static.wixstatic.com/media/bbb777_1c86499cd6b144519160d9f328f3d7ed~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%AA%D7%90%D7%9D-%D7%9C%D7%99%D7%99%D7%98%D7%A0%D7%99%D7%A0%D7%92-%D7%9C%D7%90%D7%95%D7%A7%D7%A1,מתאם לייטנינג לאוקס,https://static.wixstatic.com/media/bbb777_eac3380a226b442d905de4514e807782~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%AA%D7%90%D7%9D-%D7%90%D7%95%D7%A7%D7%A1-%D7%96%D7%9B%D7%A8-%D7%9C%D7%90%D7%99%D7%99%D7%A4%D7%95%D7%9F,מתאם אוקס זכר לאייפון,https://static.wixstatic.com/media/bbb777_e9217c60a04540ac8302b0ebfecfe1b8~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%AA%D7%90%D7%9D-%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA-%D7%9C%D7%90%D7%95%D7%A7%D7%A1-%D7%98%D7%A2%D7%99%D7%A0%D7%94-%D7%9C%D7%90%D7%99%D7%99%D7%A4%D7%95%D7%9F,מתאם אוזניות לאוקס + טעינה לאייפון,https://static.wixstatic.com/media/bbb777_cec086da73ab4e068162ee1dd2a36eda~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%AA%D7%90%D7%9D-%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%A1-%D7%9C%D7%90%D7%95%D7%A7%D7%A1,מתאם בלוטוס לאוקס,https://static.wixstatic.com/media/bbb777_554a6d797cee495cb47416707477a906~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-%D7%90%D7%95%D7%93%D7%99%D7%95-%D7%9C%D7%9E%D7%95%D7%A1%D7%99%D7%A7%D7%94-2-%D7%9E%D7%98%D7%A8,כבל אודיו למוסיקה - 2 מטר,https://static.wixstatic.com/media/bbb777_2abeace8b2dc4b49b32e80d06c668892~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-%D7%90%D7%95%D7%93%D7%99%D7%95-%D7%9C%D7%9E%D7%95%D7%A1%D7%99%D7%A7%D7%94-1-2-%D7%9E%D7%98%D7%A8,כבל אודיו למוסיקה - 1.2 מטר,https://static.wixstatic.com/media/bbb777_7cd7fe412a19425ba3fbd5e04bed65a2~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-%D7%A1%D7%A0%D7%9B%D7%A8%D7%95%D7%9F-%D7%95%D7%98%D7%A2%D7%99%D7%A0%D7%94,כבל סנכרון וטעינה,https://static.wixstatic.com/media/bbb777_4add8a041a154c3eba02906feb60cc86~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-1-2-%D7%9E-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99,כבל 1.2 מ‘ טייפ-סי לטייפ-סי,https://static.wixstatic.com/media/bbb777_b736d9b5f55b4feeb755fa4bed0d4512~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-2-%D7%9E-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99,כבל 2 מ‘ טייפ-סי לטייפ-סי,https://static.wixstatic.com/media/bbb777_79c6b63512484ff28520bd072751f158~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-2-%D7%9E-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%9C%D7%99%D7%99%D7%98%D7%A0%D7%99%D7%A0%D7%92,כבל 2 מ‘ טייפ-סי ללייטנינג,https://static.wixstatic.com/media/bbb777_23991d68bca24a29a8b1803993eb190c~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9B%D7%91%D7%9C-1-2-%D7%9E-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%9C%D7%9C%D7%99%D7%99%D7%98%D7%A0%D7%99%D7%A0%D7%92,כבל 1.2 מ‘ טייפ-סי ללייטנינג,https://static.wixstatic.com/media/bbb777_3325da3a4f434f05a4c2048885b9a20e~mv2.jpg
https://www.phonedepot.co.il/product-page/18w-%D7%9B%D7%91%D7%9C-1-2-%D7%9E-%D7%A4%D7%A8%D7%99%D7%9E%D7%99%D7%95%D7%9D-3-%D7%91-1-%D7%98%D7%A2%D7%99%D7%A0%D7%94-%D7%9E%D7%94%D7%99%D7%A8%D7%94,18W כבל 1.2 מ‘ פרימיום 3 ב 1- טעינה מהירה,https://static.wixstatic.com/media/bbb777_2366a84bf63b4f9e99120db2e873cba5~mv2.jpg
https://www.phonedepot.co.il/product-page/18w-%D7%9B%D7%91%D7%9C-2-%D7%9E-%D7%A4%D7%A8%D7%99%D7%9E%D7%99%D7%95%D7%9D-%D7%98%D7%A2%D7%99%D7%A0%D7%94-%D7%9E%D7%94%D7%99%D7%A8%D7%94,18W כבל 2 מ‘ פרימיום טעינה מהירה,https://static.wixstatic.com/media/bbb777_5cdd6f35188d4ea7ae8a528982db13de~mv2.jpg
https://www.phonedepot.co.il/product-page/18w-%D7%9B%D7%91%D7%9C-3-%D7%9E-%D7%A4%D7%A8%D7%99%D7%9E%D7%99%D7%95%D7%9D-%D7%98%D7%A2%D7%99%D7%A0%D7%94-%D7%9E%D7%94%D7%99%D7%A8%D7%94,18W כבל 3 מ‘ פרימיום טעינה מהירה,https://static.wixstatic.com/media/bbb777_5cdd6f35188d4ea7ae8a528982db13de~mv2.jpg
https://www.phonedepot.co.il/product-page/p-94-%D7%93%D7%92%D7%9D-magnetic-dash-%D7%AA%D7%95%D7%A9%D7%91%D7%AA,P-94 דגם MAGNETIC DASH תושבת,https://static.wixstatic.com/media/bbb777_b7c4a01e87a947e69c5c136df927eb40~mv2.jpg
https://www.phonedepot.co.il/product-page/p-16-%D7%93%D7%92%D7%9D-magnetic-diamond-%D7%AA%D7%95%D7%A9%D7%91%D7%AA,P-16 דגם MAGNETIC DIAMOND תושבת,https://static.wixstatic.com/media/bbb777_a7f4bd02a22a40cb9b63543d81a5586e~mv2.jpg
https://www.phonedepot.co.il/product-page/p-92-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%95%D7%A0%D7%98%D7%94-%D7%A7%D7%95%D7%A0%D7%98%D7%A8%D7%94-%D7%93%D7%92%D7%9D,P-92 תושבת ונטה קונטרה דגם,https://static.wixstatic.com/media/bbb777_9c013b3552c54f569d462f6a145da0bd~mv2.jpg
https://www.phonedepot.co.il/product-page/p-88-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9C%D7%A8%D7%9B%D7%91-%D7%94%D7%95%D7%9C%D7%93%D7%A8-%D7%93%D7%92%D7%9D,P-88 תושבת לרכב הולדר דגם,https://static.wixstatic.com/media/bbb777_7ecd1ccdb3f845d8900c62b524e2d4b5~mv2.jpg
https://www.phonedepot.co.il/product-page/p-90-magnetic-point-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9C%D7%A8%D7%9B%D7%91,P-90 MAGNETIC POINT תושבת לרכב,https://static.wixstatic.com/media/bbb777_d653876be40d48feb121f588b7735e8d~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9E%D7%92%D7%A0%D7%98%D7%99%D7%A7-%D7%95%D7%A0%D7%98%D7%94-%D7%94%D7%91%D7%A8%D7%92%D7%94,תושבת מגנטיק ונטה הברגה,https://static.wixstatic.com/media/bbb777_f55696b37dc7418687a83c1095406cfe~mv2.jpg
https://www.phonedepot.co.il/product-page/ph-62-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%A1%D7%98%D7%99%D7%A7%D7%99-%D7%9E%D7%92%D7%A0%D7%98,PH-62 תושבת סטיקי מגנט,https://static.wixstatic.com/media/bbb777_54d3e05aac654ba6af3ac3e1e9f089ee~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9C%D7%A8%D7%9B%D7%91-360-%D7%9E%D7%A2%D7%9C%D7%95%D7%AA,תושבת לרכב 360 מעלות,https://static.wixstatic.com/media/bbb777_196a4627ac4f423d8ecd2b0658c7df1c~mv2.jpg
https://www.phonedepot.co.il/product-page/p-24-%D7%A1%D7%98-5-%D7%99%D7%97-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9E%D7%92%D7%A0%D7%98%D7%99%D7%A7-%D7%A1%D7%98%D7%A8%D7%99%D7%A4-%D7%93%D7%92%D7%9D,P-24 סט 5 יח תושבת מגנטיק סטריפ דגם,https://static.wixstatic.com/media/bbb777_b76ed6e79f5845cba1ce03807572bfa5~mv2.jpg
https://www.phonedepot.co.il/product-page/venta-holder-ph-58-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9C%D7%A8%D7%9B%D7%91,VENTA HOLDER PH-58 תושבת לרכב,https://static.wixstatic.com/media/bbb777_6cf3e475ca294f51bedef2ca3087e363~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%A6%D7%9C%D7%9E%D7%AA-%D7%A8%D7%9B%D7%91-3-%D7%91-1,מצלמת רכב 3 ב-1,https://static.wixstatic.com/media/bbb777_cd147b1865e04869af7380b6bd606373~mv2.jpg
https://www.phonedepot.co.il/product-page/dash-lock-ph-72-%D7%AA%D7%95%D7%A9%D7%91%D7%AA-%D7%9C%D7%A8%D7%9B%D7%91,DASH LOCK PH-72 תושבת לרכב,https://static.wixstatic.com/media/bbb777_597d42d2d6aa44289e0e976599240982~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%91%D7%95%D7%A1%D7%98%D7%A8-%D7%94%D7%A0%D7%A2%D7%94-%D7%9C%D7%A8%D7%9B%D7%91-20-000-%D7%9E%D7%99%D7%9C%D7%99%D7%90%D7%9E%D7%A4%D7%A8,"בוסטר הנעה לרכב 20,000 מיליאמפר",https://static.wixstatic.com/media/bbb777_6ac1398bc78a43059947d7f5eb22223f~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%93%D7%99%D7%91%D7%95%D7%A8%D7%99%D7%AA-%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%A1-%D7%9C%D7%A8%D7%9B%D7%91,דיבורית בלוטוס לרכב,https://static.wixstatic.com/media/bbb777_d554dd08d2ef47b1a738bf3c2fd66024~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%91%D7%95%D7%A1%D7%98%D7%A8-%D7%94%D7%A0%D7%A2%D7%94-%D7%9C%D7%A8%D7%9B%D7%91-%D7%A2%D7%9D-%D7%A7%D7%95%D7%9E%D7%A4%D7%A8%D7%A1%D7%95%D7%A8-%D7%A0%D7%99%D7%99%D7%93-20-000-%D7%9E%D7%99%D7%9C%D7%99%D7%90%D7%9E%D7%A4%D7%A8,"בוסטר הנעה לרכב עם קומפרסור נייד 20,000 מיליאמפר",https://static.wixstatic.com/media/bbb777_6b64adf20491435faaf86d35ce027b15~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%A1%D7%98-%D7%9E%D7%A7%D7%9C%D7%93%D7%AA-%D7%95%D7%A2%D7%9B%D7%91%D7%A8-%D7%90%D7%9C%D7%97%D7%95%D7%98%D7%99%D7%99%D7%9D-%D7%A0%D7%95%D7%A8%D7%93%D7%99%D7%A7,סט מקלדת ועכבר אלחוטיים נורדיק,https://static.wixstatic.com/media/bbb777_8d58b13ab29f4ea99d2f365cadf408f8~mv2.jpg
https://www.phonedepot.co.il/product-page/bt-44-%D7%A2%D7%9B%D7%91%D7%A8-%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%A1-%D7%90%D7%A8%D7%92%D7%95%D7%A0%D7%95%D7%9E%D7%99-%D7%93%D7%92%D7%9D,BT-44 עכבר בלוטוס ארגונומי דגם,https://static.wixstatic.com/media/bbb777_df96fd3938394c729448fa4e01352ecb~mv2.jpg
https://www.phonedepot.co.il/product-page/2-4ghz-%D7%A2%D7%9B%D7%91%D7%A8-%D7%90%D7%9C%D7%97%D7%95%D7%98%D7%99,2.4GHZ עכבר אלחוטי,https://static.wixstatic.com/media/bbb777_51369610c002495f9f804b2c3ea0d30e~mv2.jpg
https://www.phonedepot.co.il/product-page/party-100-%D7%A2%D7%9D-%D7%9E%D7%99%D7%A7%D7%A8%D7%95%D7%A4%D7%95%D7%9F-%D7%90%D7%9C%D7%97%D7%95%D7%98%D7%99-hopestar-%D7%A8%D7%9E%D7%A7%D7%95%D7%9C-%D7%91%D7%99%D7%93%D7%95%D7%A8%D7%99%D7%AA,Party 100 עם מיקרופון אלחוטי HOPESTAR רמקול בידורית,https://static.wixstatic.com/media/bbb777_712909e5caf24305885187010f68fd7d~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%9E%D7%A6%D7%9C%D7%9E%D7%AA-%D7%A8%D7%9B%D7%91-1080-%D7%A2%D7%9D-%D7%9E%D7%A1%D7%9A-%D7%9E%D7%92%D7%A2,מצלמת רכב 1080 עם מסך מגע,https://static.wixstatic.com/media/bbb777_6ec1c88682914920bca2bd6495b19cf0~mv2.jpg
https://www.phonedepot.co.il/product-page/party-one-%D7%A2%D7%9D-2-%D7%9E%D7%99%D7%A7%D7%A8%D7%95%D7%A4%D7%95%D7%A0%D7%99%D7%9D-%D7%90%D7%9C%D7%97%D7%95%D7%98%D7%99%D7%99%D7%9D-hopesta-%D7%A8%D7%9E%D7%A7%D7%95%D7%9C-%D7%91%D7%99%D7%93%D7%95%D7%A8%D7%99%D7%AA,Party One עם 2 מיקרופונים אלחוטיים HOPESTA רמקול בידורית,https://static.wixstatic.com/media/bbb777_7ab4f16cfcd2447185b4651af68cf6ce~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA-%D7%9C%D7%99%D7%99%D7%98%D7%A0%D7%99%D7%A0%D7%92-%D7%A2%D7%9D-%D7%97%D7%99%D7%91%D7%95%D7%A8-%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%A1,אוזניות לייטנינג עם חיבור בלוטוס,https://static.wixstatic.com/media/bbb777_c6ac87dccfa84c01a46783b0861103b0~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA-%D7%A4%D7%A8%D7%99%D7%9E%D7%99%D7%95%D7%9D-%D7%9B%D7%A4%D7%AA%D7%95%D7%A8,אוזניות פרימיום כפתור,https://static.wixstatic.com/media/bbb777_656318343de940a09312d9eb0d169626~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA-%D7%98%D7%99%D7%99%D7%A4-%D7%A1%D7%99-%D7%A2%D7%9D-%D7%A6-%D7%99%D7%A4-%D7%93%D7%99%D7%92%D7%99%D7%98%D7%9C%D7%99,אוזניות טייפ-סי עם צ‘יפ דיגיטלי,https://static.wixstatic.com/media/bbb777_ac80036e37124f26942f029283200480~mv2.jpg
https://www.phonedepot.co.il/product-page/%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA-%D7%A4%D7%A8%D7%99%D7%9E%D7%99%D7%95%D7%9D-%D7%A1%D7%99%D7%9C%D7%99%D7%A7%D7%95%D7%9F,אוזניות פרימיום סיליקון,https://static.wixstatic.com/media/bbb777_90817b168d9843cca5162123935a35da~mv2.jpg
https://www.phonedepot.co.il/product-page/clip-on-k52-%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%99%D7%AA-%D7%91%D7%9C%D7%95%D7%98%D7%95%D7%A1-%D7%A0%D7%A9%D7%9C%D7%A4%D7%AA,CLIP-ON K52 אוזניית בלוטוס נשלפת,https://static.wixstatic.com/media/bbb777_d08982de2b3946589eeb962daa0d45b3~mv2.jpg
https://www.phonedepot.co.il/product-page/airbits-2-nordic-tws-%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA,AirBits 2 Nordic - TWS אוזניות,https://static.wixstatic.com/media/bbb777_89badb03685140eca92a72909e0132e9~mv2.jpg
https://www.phonedepot.co.il/product-page/tws-airbits-2-pro-%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA,TWS Airbits 2 Pro אוזניות,https://static.wixstatic.com/media/bbb777_72528e92b86942d39df84288fc6985ce~mv2.jpg
https://www.phonedepot.co.il/product-page/tws-blitz-%D7%90%D7%95%D7%96%D7%A0%D7%99%D7%95%D7%AA,TWS Blitz אוזניות,https://static.wixstatic.com/media/bbb777_6d8a6cd8f12b4a0ebace0ce08f405cad~mv2.jpg
